"id","group","expLabels","condition","order","set","gender","age","race","engNative","ole","parentEd","trial_type","trial_index","image1","image2","sound1","sound2","sound","correct","selected_image","response_location","accuracy","firstPres","secondPres","thirdPres"
"p619","kids","Exp1","Unstructured",2,1,"M",5.824657534,"White",NA,"no","masters","test",5,"picture6.jpg","picture7.jpg",NA,NA,"word7.aiff","picture7.jpg","picture6.jpg","left",0,3,5,9
"p619","kids","Exp1","Unstructured",2,1,"M",5.824657534,"White",NA,"no","masters","test",6,"picture1.jpg","picture6.jpg",NA,NA,"word6.aiff","picture6.jpg","picture1.jpg","left",0,4,7,9
"p619","kids","Exp1","Unstructured",2,1,"M",5.824657534,"White",NA,"no","masters","test",7,"picture4.jpg","picture3.jpg",NA,NA,"word3.aiff","picture3.jpg","picture4.jpg","left",0,4,6,11
"p619","kids","Exp1","Unstructured",2,1,"M",5.824657534,"White",NA,"no","masters","test",8,"picture2.jpg","picture5.jpg",NA,NA,"word2.aiff","picture2.jpg","picture5.jpg","right",0,1,5,10
"p621","kids","Exp1","Unstructured",1,1,"F",4.421917808,"White",NA,"no","bachelors","test",1,"picture3.jpg","picture7.jpg",NA,NA,"word7.aiff","picture7.jpg","picture7.jpg","right",1,3,5,12
"p621","kids","Exp1","Unstructured",1,1,"F",4.421917808,"White",NA,"no","bachelors","test",2,"picture5.jpg","picture1.jpg",NA,NA,"word5.aiff","picture5.jpg","picture1.jpg","right",0,2,8,10
"p621","kids","Exp1","Unstructured",1,1,"F",4.421917808,"White",NA,"no","bachelors","test",3,"picture5.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture4.jpg","right",1,4,8,12
"p621","kids","Exp1","Unstructured",1,1,"F",4.421917808,"White",NA,"no","bachelors","test",4,"picture8.jpg","picture4.jpg",NA,NA,"word8.aiff","picture8.jpg","picture8.jpg","left",1,4,6,11
"p621","kids","Exp1","Unstructured",1,1,"F",4.421917808,"White",NA,"no","bachelors","test",5,"picture6.jpg","picture3.jpg",NA,NA,"word3.aiff","picture3.jpg","picture3.jpg","right",1,3,7,11
"p621","kids","Exp1","Unstructured",1,1,"F",4.421917808,"White",NA,"no","bachelors","test",6,"picture7.jpg","picture2.jpg",NA,NA,"word2.aiff","picture2.jpg","picture2.jpg","right",1,2,5,9
"p621","kids","Exp1","Unstructured",1,1,"F",4.421917808,"White",NA,"no","bachelors","test",7,"picture6.jpg","picture2.jpg",NA,NA,"word6.aiff","picture6.jpg","picture6.jpg","left",1,1,7,9
"p621","kids","Exp1","Unstructured",1,1,"F",4.421917808,"White",NA,"no","bachelors","test",8,"picture1.jpg","picture8.jpg",NA,NA,"word1.aiff","picture1.jpg","picture1.jpg","left",1,1,6,10
"p622","kids","Exp1","Unstructured",1,2,"F",5.643835616,"White",NA,"no","bachelors","test",1,"picture7.jpg","picture2.jpg",NA,NA,"word2.aiff","picture2.jpg","picture2.jpg","right",1,2,5,9
"p622","kids","Exp1","Unstructured",1,2,"F",5.643835616,"White",NA,"no","bachelors","test",2,"picture1.jpg","picture8.jpg",NA,NA,"word1.aiff","picture1.jpg","picture8.jpg","right",0,1,6,10
"p622","kids","Exp1","Unstructured",1,2,"F",5.643835616,"White",NA,"no","bachelors","test",3,"picture3.jpg","picture7.jpg",NA,NA,"word7.aiff","picture7.jpg","picture7.jpg","right",1,3,5,12
"p622","kids","Exp1","Unstructured",1,2,"F",5.643835616,"White",NA,"no","bachelors","test",4,"picture6.jpg","picture3.jpg",NA,NA,"word3.aiff","picture3.jpg","picture6.jpg","left",0,3,7,11
"p622","kids","Exp1","Unstructured",1,2,"F",5.643835616,"White",NA,"no","bachelors","test",5,"picture5.jpg","picture1.jpg",NA,NA,"word5.aiff","picture5.jpg","picture5.jpg","left",1,2,8,10
"p622","kids","Exp1","Unstructured",1,2,"F",5.643835616,"White",NA,"no","bachelors","test",6,"picture5.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture4.jpg","right",1,4,8,12
"p622","kids","Exp1","Unstructured",1,2,"F",5.643835616,"White",NA,"no","bachelors","test",7,"picture8.jpg","picture4.jpg",NA,NA,"word8.aiff","picture8.jpg","picture8.jpg","left",1,4,6,11
"p622","kids","Exp1","Unstructured",1,2,"F",5.643835616,"White",NA,"no","bachelors","test",8,"picture6.jpg","picture2.jpg",NA,NA,"word6.aiff","picture6.jpg","picture2.jpg","right",0,1,7,9
"p623","kids","Exp1","Unstructured",2,1,"M",5.969863014,"White",NA,"no","bachelors","test",1,"picture2.jpg","picture5.jpg",NA,NA,"word2.aiff","picture2.jpg","picture2.jpg","left",1,1,5,10
"p623","kids","Exp1","Unstructured",2,1,"M",5.969863014,"White",NA,"no","bachelors","test",2,"picture1.jpg","picture6.jpg",NA,NA,"word6.aiff","picture6.jpg","picture6.jpg","right",1,4,7,9
"p623","kids","Exp1","Unstructured",2,1,"M",5.969863014,"White",NA,"no","bachelors","test",3,"picture6.jpg","picture7.jpg",NA,NA,"word7.aiff","picture7.jpg","picture7.jpg","right",1,3,5,9
"p623","kids","Exp1","Unstructured",2,1,"M",5.969863014,"White",NA,"no","bachelors","test",4,"picture8.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture4.jpg","right",1,2,8,11
"p623","kids","Exp1","Unstructured",2,1,"M",5.969863014,"White",NA,"no","bachelors","test",5,"picture8.jpg","picture2.jpg",NA,NA,"word8.aiff","picture8.jpg","picture8.jpg","left",1,1,8,12
"p623","kids","Exp1","Unstructured",2,1,"M",5.969863014,"White",NA,"no","bachelors","test",6,"picture1.jpg","picture7.jpg",NA,NA,"word1.aiff","picture1.jpg","picture7.jpg","right",0,3,7,12
"p623","kids","Exp1","Unstructured",2,1,"M",5.969863014,"White",NA,"no","bachelors","test",7,"picture4.jpg","picture3.jpg",NA,NA,"word3.aiff","picture3.jpg","picture3.jpg","right",1,4,6,11
"p623","kids","Exp1","Unstructured",2,1,"M",5.969863014,"White",NA,"no","bachelors","test",8,"picture5.jpg","picture3.jpg",NA,NA,"word5.aiff","picture5.jpg","picture5.jpg","left",1,2,6,10
"p624","kids","Exp1","Unstructured",2,2,"F",5.695890411,"Multi",NA,"no","somecollege","test",1,"picture2.jpg","picture5.jpg",NA,NA,"word2.aiff","picture2.jpg","picture2.jpg","left",1,1,5,10
"p624","kids","Exp1","Unstructured",2,2,"F",5.695890411,"Multi",NA,"no","somecollege","test",2,"picture1.jpg","picture6.jpg",NA,NA,"word6.aiff","picture6.jpg","picture1.jpg","left",0,4,7,9
"p624","kids","Exp1","Unstructured",2,2,"F",5.695890411,"Multi",NA,"no","somecollege","test",3,"picture4.jpg","picture3.jpg",NA,NA,"word3.aiff","picture3.jpg","picture4.jpg","left",0,4,6,11
"p624","kids","Exp1","Unstructured",2,2,"F",5.695890411,"Multi",NA,"no","somecollege","test",4,"picture6.jpg","picture7.jpg",NA,NA,"word7.aiff","picture7.jpg","picture6.jpg","left",0,3,5,9
"p624","kids","Exp1","Unstructured",2,2,"F",5.695890411,"Multi",NA,"no","somecollege","test",5,"picture1.jpg","picture7.jpg",NA,NA,"word1.aiff","picture1.jpg","picture7.jpg","right",0,3,7,12
"p624","kids","Exp1","Unstructured",2,2,"F",5.695890411,"Multi",NA,"no","somecollege","test",6,"picture5.jpg","picture3.jpg",NA,NA,"word5.aiff","picture5.jpg","picture5.jpg","left",1,2,6,10
"p624","kids","Exp1","Unstructured",2,2,"F",5.695890411,"Multi",NA,"no","somecollege","test",7,"picture8.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture8.jpg","left",0,2,8,11
"p624","kids","Exp1","Unstructured",2,2,"F",5.695890411,"Multi",NA,"no","somecollege","test",8,"picture8.jpg","picture2.jpg",NA,NA,"word8.aiff","picture8.jpg","picture2.jpg","right",0,1,8,12
"p625","kids","Exp1","Unstructured",1,1,"F",6.78630137,"White",NA,"no","bachelors","test",1,"picture5.jpg","picture1.jpg",NA,NA,"word5.aiff","picture5.jpg","picture1.jpg","right",0,2,8,10
"p625","kids","Exp1","Unstructured",1,1,"F",6.78630137,"White",NA,"no","bachelors","test",2,"picture7.jpg","picture2.jpg",NA,NA,"word2.aiff","picture2.jpg","picture2.jpg","right",1,2,5,9
"p625","kids","Exp1","Unstructured",1,1,"F",6.78630137,"White",NA,"no","bachelors","test",3,"picture6.jpg","picture2.jpg",NA,NA,"word6.aiff","picture6.jpg","picture6.jpg","left",1,1,7,9
"p625","kids","Exp1","Unstructured",1,1,"F",6.78630137,"White",NA,"no","bachelors","test",4,"picture8.jpg","picture4.jpg",NA,NA,"word8.aiff","picture8.jpg","picture4.jpg","right",0,4,6,11
"p625","kids","Exp1","Unstructured",1,1,"F",6.78630137,"White",NA,"no","bachelors","test",5,"picture3.jpg","picture7.jpg",NA,NA,"word7.aiff","picture7.jpg","picture3.jpg","left",0,3,5,12
"p625","kids","Exp1","Unstructured",1,1,"F",6.78630137,"White",NA,"no","bachelors","test",6,"picture6.jpg","picture3.jpg",NA,NA,"word3.aiff","picture3.jpg","picture3.jpg","right",1,3,7,11
"p625","kids","Exp1","Unstructured",1,1,"F",6.78630137,"White",NA,"no","bachelors","test",7,"picture5.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture5.jpg","left",0,4,8,12
"p625","kids","Exp1","Unstructured",1,1,"F",6.78630137,"White",NA,"no","bachelors","test",8,"picture1.jpg","picture8.jpg",NA,NA,"word1.aiff","picture1.jpg","picture8.jpg","right",0,1,6,10
"p626","kids","Exp1","Unstructured",1,2,"F",4,"White",NA,"no","somecollege","test",1,"picture5.jpg","picture1.jpg",NA,NA,"word5.aiff","picture5.jpg","picture5.jpg","left",1,2,8,10
"p626","kids","Exp1","Unstructured",1,2,"F",4,"White",NA,"no","somecollege","test",2,"picture7.jpg","picture2.jpg",NA,NA,"word2.aiff","picture2.jpg","picture2.jpg","right",1,2,5,9
"p626","kids","Exp1","Unstructured",1,2,"F",4,"White",NA,"no","somecollege","test",3,"picture5.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture4.jpg","right",1,4,8,12
"p626","kids","Exp1","Unstructured",1,2,"F",4,"White",NA,"no","somecollege","test",4,"picture1.jpg","picture8.jpg",NA,NA,"word1.aiff","picture1.jpg","picture8.jpg","right",0,1,6,10
"p626","kids","Exp1","Unstructured",1,2,"F",4,"White",NA,"no","somecollege","test",5,"picture3.jpg","picture7.jpg",NA,NA,"word7.aiff","picture7.jpg","picture7.jpg","right",1,3,5,12
"p626","kids","Exp1","Unstructured",1,2,"F",4,"White",NA,"no","somecollege","test",6,"picture6.jpg","picture3.jpg",NA,NA,"word3.aiff","picture3.jpg","picture6.jpg","left",0,3,7,11
"p626","kids","Exp1","Unstructured",1,2,"F",4,"White",NA,"no","somecollege","test",7,"picture6.jpg","picture2.jpg",NA,NA,"word6.aiff","picture6.jpg","picture2.jpg","right",0,1,7,9
"p626","kids","Exp1","Unstructured",1,2,"F",4,"White",NA,"no","somecollege","test",8,"picture8.jpg","picture4.jpg",NA,NA,"word8.aiff","picture8.jpg","picture8.jpg","left",1,4,6,11
"p628","kids","Exp1","Unstructured",2,2,"F",6.287671233,"White",NA,"yes","masters","test",1,"picture2.jpg","picture5.jpg",NA,NA,"word2.aiff","picture2.jpg","picture2.jpg","left",1,1,5,10
"p628","kids","Exp1","Unstructured",2,2,"F",6.287671233,"White",NA,"yes","masters","test",2,"picture1.jpg","picture6.jpg",NA,NA,"word6.aiff","picture6.jpg","picture6.jpg","right",1,4,7,9
"p628","kids","Exp1","Unstructured",2,2,"F",6.287671233,"White",NA,"yes","masters","test",3,"picture1.jpg","picture7.jpg",NA,NA,"word1.aiff","picture1.jpg","picture1.jpg","left",1,3,7,12
"p628","kids","Exp1","Unstructured",2,2,"F",6.287671233,"White",NA,"yes","masters","test",4,"picture5.jpg","picture3.jpg",NA,NA,"word5.aiff","picture5.jpg","picture3.jpg","right",0,2,6,10
"p628","kids","Exp1","Unstructured",2,2,"F",6.287671233,"White",NA,"yes","masters","test",5,"picture8.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture4.jpg","right",1,2,8,11
"p628","kids","Exp1","Unstructured",2,2,"F",6.287671233,"White",NA,"yes","masters","test",6,"picture8.jpg","picture2.jpg",NA,NA,"word8.aiff","picture8.jpg","picture2.jpg","right",0,1,8,12
"p628","kids","Exp1","Unstructured",2,2,"F",6.287671233,"White",NA,"yes","masters","test",7,"picture4.jpg","picture3.jpg",NA,NA,"word3.aiff","picture3.jpg","picture4.jpg","left",0,4,6,11
"p628","kids","Exp1","Unstructured",2,2,"F",6.287671233,"White",NA,"yes","masters","test",8,"picture6.jpg","picture7.jpg",NA,NA,"word7.aiff","picture7.jpg","picture7.jpg","right",1,3,5,9
"p629","kids","Exp1","Unstructured",1,1,"F",6.657534247,"White",NA,"no","bachelors","test",1,"picture7.jpg","picture2.jpg",NA,NA,"word2.aiff","picture2.jpg","picture7.jpg","left",0,2,5,9
"p629","kids","Exp1","Unstructured",1,1,"F",6.657534247,"White",NA,"no","bachelors","test",2,"picture5.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture5.jpg","left",0,4,8,12
"p629","kids","Exp1","Unstructured",1,1,"F",6.657534247,"White",NA,"no","bachelors","test",3,"picture6.jpg","picture2.jpg",NA,NA,"word6.aiff","picture6.jpg","picture6.jpg","left",1,1,7,9
"p629","kids","Exp1","Unstructured",1,1,"F",6.657534247,"White",NA,"no","bachelors","test",4,"picture8.jpg","picture4.jpg",NA,NA,"word8.aiff","picture8.jpg","picture8.jpg","left",1,4,6,11
"p629","kids","Exp1","Unstructured",1,1,"F",6.657534247,"White",NA,"no","bachelors","test",5,"picture1.jpg","picture8.jpg",NA,NA,"word1.aiff","picture1.jpg","picture1.jpg","left",1,1,6,10
"p629","kids","Exp1","Unstructured",1,1,"F",6.657534247,"White",NA,"no","bachelors","test",6,"picture6.jpg","picture3.jpg",NA,NA,"word3.aiff","picture3.jpg","picture6.jpg","left",0,3,7,11
"p629","kids","Exp1","Unstructured",1,1,"F",6.657534247,"White",NA,"no","bachelors","test",7,"picture3.jpg","picture7.jpg",NA,NA,"word7.aiff","picture7.jpg","picture3.jpg","left",0,3,5,12
"p629","kids","Exp1","Unstructured",1,1,"F",6.657534247,"White",NA,"no","bachelors","test",8,"picture5.jpg","picture1.jpg",NA,NA,"word5.aiff","picture5.jpg","picture5.jpg","left",1,2,8,10
"p631","kids","Exp1","Unstructured",2,1,"F",5.693150685,"White",NA,"no","bachelors","test",1,"picture5.jpg","picture3.jpg",NA,NA,"word5.aiff","picture5.jpg","picture5.jpg","left",1,2,6,10
"p631","kids","Exp1","Unstructured",2,1,"F",5.693150685,"White",NA,"no","bachelors","test",2,"picture8.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture8.jpg","left",0,2,8,11
"p631","kids","Exp1","Unstructured",2,1,"F",5.693150685,"White",NA,"no","bachelors","test",3,"picture4.jpg","picture3.jpg",NA,NA,"word3.aiff","picture3.jpg","picture3.jpg","right",1,4,6,11
"p631","kids","Exp1","Unstructured",2,1,"F",5.693150685,"White",NA,"no","bachelors","test",4,"picture1.jpg","picture7.jpg",NA,NA,"word1.aiff","picture1.jpg","picture1.jpg","left",1,3,7,12
"p631","kids","Exp1","Unstructured",2,1,"F",5.693150685,"White",NA,"no","bachelors","test",5,"picture2.jpg","picture5.jpg",NA,NA,"word2.aiff","picture2.jpg","picture2.jpg","left",1,1,5,10
"p631","kids","Exp1","Unstructured",2,1,"F",5.693150685,"White",NA,"no","bachelors","test",6,"picture1.jpg","picture6.jpg",NA,NA,"word6.aiff","picture6.jpg","picture6.jpg","right",1,4,7,9
"p631","kids","Exp1","Unstructured",2,1,"F",5.693150685,"White",NA,"no","bachelors","test",7,"picture6.jpg","picture7.jpg",NA,NA,"word7.aiff","picture7.jpg","picture7.jpg","right",1,3,5,9
"p631","kids","Exp1","Unstructured",2,1,"F",5.693150685,"White",NA,"no","bachelors","test",8,"picture8.jpg","picture2.jpg",NA,NA,"word8.aiff","picture8.jpg","picture2.jpg","right",0,1,8,12
"p633","kids","Exp1","Unstructured",1,1,"F",4.509589041,"White",NA,"no","masters","test",1,"picture6.jpg","picture2.jpg",NA,NA,"word6.aiff","picture6.jpg","picture2.jpg","right",0,1,7,9
"p633","kids","Exp1","Unstructured",1,1,"F",4.509589041,"White",NA,"no","masters","test",2,"picture6.jpg","picture3.jpg",NA,NA,"word3.aiff","picture3.jpg","picture6.jpg","left",0,3,7,11
"p633","kids","Exp1","Unstructured",1,1,"F",4.509589041,"White",NA,"no","masters","test",3,"picture8.jpg","picture4.jpg",NA,NA,"word8.aiff","picture8.jpg","picture8.jpg","left",1,4,6,11
"p633","kids","Exp1","Unstructured",1,1,"F",4.509589041,"White",NA,"no","masters","test",4,"picture5.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture4.jpg","right",1,4,8,12
"p633","kids","Exp1","Unstructured",1,1,"F",4.509589041,"White",NA,"no","masters","test",5,"picture3.jpg","picture7.jpg",NA,NA,"word7.aiff","picture7.jpg","picture3.jpg","left",0,3,5,12
"p633","kids","Exp1","Unstructured",1,1,"F",4.509589041,"White",NA,"no","masters","test",6,"picture5.jpg","picture1.jpg",NA,NA,"word5.aiff","picture5.jpg","picture1.jpg","right",0,2,8,10
"p633","kids","Exp1","Unstructured",1,1,"F",4.509589041,"White",NA,"no","masters","test",7,"picture7.jpg","picture2.jpg",NA,NA,"word2.aiff","picture2.jpg","picture7.jpg","left",0,2,5,9
"p633","kids","Exp1","Unstructured",1,1,"F",4.509589041,"White",NA,"no","masters","test",8,"picture1.jpg","picture8.jpg",NA,NA,"word1.aiff","picture1.jpg","picture8.jpg","right",0,1,6,10
"p634","kids","Exp1","Unstructured",1,2,"M",6.046575342,"White",NA,"yes","somehigh","test",1,"picture5.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture5.jpg","left",0,4,8,12
"p634","kids","Exp1","Unstructured",1,2,"M",6.046575342,"White",NA,"yes","somehigh","test",2,"picture6.jpg","picture2.jpg",NA,NA,"word6.aiff","picture6.jpg","picture2.jpg","right",0,1,7,9
"p634","kids","Exp1","Unstructured",1,2,"M",6.046575342,"White",NA,"yes","somehigh","test",3,"picture1.jpg","picture8.jpg",NA,NA,"word1.aiff","picture1.jpg","picture8.jpg","right",0,1,6,10
"p634","kids","Exp1","Unstructured",1,2,"M",6.046575342,"White",NA,"yes","somehigh","test",4,"picture3.jpg","picture7.jpg",NA,NA,"word7.aiff","picture7.jpg","picture7.jpg","right",1,3,5,12
"p634","kids","Exp1","Unstructured",1,2,"M",6.046575342,"White",NA,"yes","somehigh","test",5,"picture7.jpg","picture2.jpg",NA,NA,"word2.aiff","picture2.jpg","picture2.jpg","right",1,2,5,9
"p634","kids","Exp1","Unstructured",1,2,"M",6.046575342,"White",NA,"yes","somehigh","test",6,"picture8.jpg","picture4.jpg",NA,NA,"word8.aiff","picture8.jpg","picture8.jpg","left",1,4,6,11
"p634","kids","Exp1","Unstructured",1,2,"M",6.046575342,"White",NA,"yes","somehigh","test",7,"picture5.jpg","picture1.jpg",NA,NA,"word5.aiff","picture5.jpg","picture1.jpg","right",0,2,8,10
"p634","kids","Exp1","Unstructured",1,2,"M",6.046575342,"White",NA,"yes","somehigh","test",8,"picture6.jpg","picture3.jpg",NA,NA,"word3.aiff","picture3.jpg","picture6.jpg","left",0,3,7,11
"p635","kids","Exp1","Unstructured",2,1,"F",7.224657534,"White",NA,"no","bachelors","test",1,"picture8.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture4.jpg","right",1,2,8,11
"p635","kids","Exp1","Unstructured",2,1,"F",7.224657534,"White",NA,"no","bachelors","test",2,"picture1.jpg","picture7.jpg",NA,NA,"word1.aiff","picture1.jpg","picture1.jpg","left",1,3,7,12
"p635","kids","Exp1","Unstructured",2,1,"F",7.224657534,"White",NA,"no","bachelors","test",3,"picture1.jpg","picture6.jpg",NA,NA,"word6.aiff","picture6.jpg","picture6.jpg","right",1,4,7,9
"p635","kids","Exp1","Unstructured",2,1,"F",7.224657534,"White",NA,"no","bachelors","test",4,"picture6.jpg","picture7.jpg",NA,NA,"word7.aiff","picture7.jpg","picture7.jpg","right",1,3,5,9
"p635","kids","Exp1","Unstructured",2,1,"F",7.224657534,"White",NA,"no","bachelors","test",5,"picture2.jpg","picture5.jpg",NA,NA,"word2.aiff","picture2.jpg","picture5.jpg","right",0,1,5,10
"p635","kids","Exp1","Unstructured",2,1,"F",7.224657534,"White",NA,"no","bachelors","test",6,"picture8.jpg","picture2.jpg",NA,NA,"word8.aiff","picture8.jpg","picture8.jpg","left",1,1,8,12
"p635","kids","Exp1","Unstructured",2,1,"F",7.224657534,"White",NA,"no","bachelors","test",7,"picture4.jpg","picture3.jpg",NA,NA,"word3.aiff","picture3.jpg","picture4.jpg","left",0,4,6,11
"p635","kids","Exp1","Unstructured",2,1,"F",7.224657534,"White",NA,"no","bachelors","test",8,"picture5.jpg","picture3.jpg",NA,NA,"word5.aiff","picture5.jpg","picture3.jpg","right",0,2,6,10
"p636","kids","Exp1","Unstructured",2,2,"F",5.123287671,"White",NA,"no","bachelors","test",1,"picture8.jpg","picture2.jpg",NA,NA,"word8.aiff","picture8.jpg","picture2.jpg","right",0,1,8,12
"p636","kids","Exp1","Unstructured",2,2,"F",5.123287671,"White",NA,"no","bachelors","test",2,"picture1.jpg","picture6.jpg",NA,NA,"word6.aiff","picture6.jpg","picture1.jpg","left",0,4,7,9
"p636","kids","Exp1","Unstructured",2,2,"F",5.123287671,"White",NA,"no","bachelors","test",3,"picture1.jpg","picture7.jpg",NA,NA,"word1.aiff","picture1.jpg","picture7.jpg","right",0,3,7,12
"p636","kids","Exp1","Unstructured",2,2,"F",5.123287671,"White",NA,"no","bachelors","test",4,"picture8.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture4.jpg","right",1,2,8,11
"p636","kids","Exp1","Unstructured",2,2,"F",5.123287671,"White",NA,"no","bachelors","test",5,"picture6.jpg","picture7.jpg",NA,NA,"word7.aiff","picture7.jpg","picture6.jpg","left",0,3,5,9
"p636","kids","Exp1","Unstructured",2,2,"F",5.123287671,"White",NA,"no","bachelors","test",6,"picture2.jpg","picture5.jpg",NA,NA,"word2.aiff","picture2.jpg","picture5.jpg","right",0,1,5,10
"p636","kids","Exp1","Unstructured",2,2,"F",5.123287671,"White",NA,"no","bachelors","test",7,"picture5.jpg","picture3.jpg",NA,NA,"word5.aiff","picture5.jpg","picture3.jpg","right",0,2,6,10
"p636","kids","Exp1","Unstructured",2,2,"F",5.123287671,"White",NA,"no","bachelors","test",8,"picture4.jpg","picture3.jpg",NA,NA,"word3.aiff","picture3.jpg","picture4.jpg","left",0,4,6,11
"p637","kids","Exp1","Unstructured",1,1,"F",5.071232877,"White",NA,"no","bachelors","test",1,"picture5.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture4.jpg","right",1,4,8,12
"p637","kids","Exp1","Unstructured",1,1,"F",5.071232877,"White",NA,"no","bachelors","test",2,"picture1.jpg","picture8.jpg",NA,NA,"word1.aiff","picture1.jpg","picture1.jpg","left",1,1,6,10
"p637","kids","Exp1","Unstructured",1,1,"F",5.071232877,"White",NA,"no","bachelors","test",3,"picture8.jpg","picture4.jpg",NA,NA,"word8.aiff","picture8.jpg","picture8.jpg","left",1,4,6,11
"p637","kids","Exp1","Unstructured",1,1,"F",5.071232877,"White",NA,"no","bachelors","test",4,"picture7.jpg","picture2.jpg",NA,NA,"word2.aiff","picture2.jpg","picture2.jpg","right",1,2,5,9
"p637","kids","Exp1","Unstructured",1,1,"F",5.071232877,"White",NA,"no","bachelors","test",5,"picture5.jpg","picture1.jpg",NA,NA,"word5.aiff","picture5.jpg","picture1.jpg","right",0,2,8,10
"p637","kids","Exp1","Unstructured",1,1,"F",5.071232877,"White",NA,"no","bachelors","test",6,"picture6.jpg","picture2.jpg",NA,NA,"word6.aiff","picture6.jpg","picture6.jpg","left",1,1,7,9
"p637","kids","Exp1","Unstructured",1,1,"F",5.071232877,"White",NA,"no","bachelors","test",7,"picture3.jpg","picture7.jpg",NA,NA,"word7.aiff","picture7.jpg","picture7.jpg","right",1,3,5,12
"p637","kids","Exp1","Unstructured",1,1,"F",5.071232877,"White",NA,"no","bachelors","test",8,"picture6.jpg","picture3.jpg",NA,NA,"word3.aiff","picture3.jpg","picture3.jpg","right",1,3,7,11
"p639","kids","Exp1","Unstructured",2,1,"M",7.282191781,"White",NA,"no","masters","test",1,"picture6.jpg","picture7.jpg",NA,NA,"word7.aiff","picture7.jpg","picture7.jpg","right",1,3,5,9
"p639","kids","Exp1","Unstructured",2,1,"M",7.282191781,"White",NA,"no","masters","test",2,"picture8.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture8.jpg","left",0,2,8,11
"p639","kids","Exp1","Unstructured",2,1,"M",7.282191781,"White",NA,"no","masters","test",3,"picture2.jpg","picture5.jpg",NA,NA,"word2.aiff","picture2.jpg","picture5.jpg","right",0,1,5,10
"p639","kids","Exp1","Unstructured",2,1,"M",7.282191781,"White",NA,"no","masters","test",4,"picture4.jpg","picture3.jpg",NA,NA,"word3.aiff","picture3.jpg","picture3.jpg","right",1,4,6,11
"p639","kids","Exp1","Unstructured",2,1,"M",7.282191781,"White",NA,"no","masters","test",5,"picture1.jpg","picture6.jpg",NA,NA,"word6.aiff","picture6.jpg","picture6.jpg","right",1,4,7,9
"p639","kids","Exp1","Unstructured",2,1,"M",7.282191781,"White",NA,"no","masters","test",6,"picture1.jpg","picture7.jpg",NA,NA,"word1.aiff","picture1.jpg","picture7.jpg","right",0,3,7,12
"p639","kids","Exp1","Unstructured",2,1,"M",7.282191781,"White",NA,"no","masters","test",7,"picture8.jpg","picture2.jpg",NA,NA,"word8.aiff","picture8.jpg","picture2.jpg","right",0,1,8,12
"p639","kids","Exp1","Unstructured",2,1,"M",7.282191781,"White",NA,"no","masters","test",8,"picture5.jpg","picture3.jpg",NA,NA,"word5.aiff","picture5.jpg","picture3.jpg","right",0,2,6,10
"p641","kids","Exp1","Unstructured",1,1,"M",5.82,"White",NA,"no","bachelors","test",1,"picture5.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture5.jpg","left",0,4,8,12
"p641","kids","Exp1","Unstructured",1,1,"M",5.82,"White",NA,"no","bachelors","test",2,"picture8.jpg","picture4.jpg",NA,NA,"word8.aiff","picture8.jpg","picture4.jpg","right",0,4,6,11
"p641","kids","Exp1","Unstructured",1,1,"M",5.82,"White",NA,"no","bachelors","test",3,"picture1.jpg","picture8.jpg",NA,NA,"word1.aiff","picture1.jpg","picture1.jpg","left",1,1,6,10
"p641","kids","Exp1","Unstructured",1,1,"M",5.82,"White",NA,"no","bachelors","test",4,"picture3.jpg","picture7.jpg",NA,NA,"word7.aiff","picture7.jpg","picture7.jpg","right",1,3,5,12
"p641","kids","Exp1","Unstructured",1,1,"M",5.82,"White",NA,"no","bachelors","test",5,"picture6.jpg","picture3.jpg",NA,NA,"word3.aiff","picture3.jpg","picture6.jpg","left",0,3,7,11
"p641","kids","Exp1","Unstructured",1,1,"M",5.82,"White",NA,"no","bachelors","test",6,"picture5.jpg","picture1.jpg",NA,NA,"word5.aiff","picture5.jpg","picture5.jpg","left",1,2,8,10
"p641","kids","Exp1","Unstructured",1,1,"M",5.82,"White",NA,"no","bachelors","test",7,"picture7.jpg","picture2.jpg",NA,NA,"word2.aiff","picture2.jpg","picture2.jpg","right",1,2,5,9
